train_metrics/feature_std_step,train_metrics/var_loss_trunk_step,train_metrics/ijepa_loss_trunk_step,train_metrics/ctx_loss_trunk_step,train_metrics/var_loss_final_step,train_metrics/ijepa_loss_final_step,train_metrics/ctx_loss_final_step,train_metrics/loss_step,train_metrics/lr,train_metrics/wd,epoch,step,val_metrics/feature_std,val_metrics/var_loss_trunk,val_metrics/ijepa_loss_trunk,val_metrics/ctx_loss_trunk,val_metrics/var_loss_final,val_metrics/ijepa_loss_final,val_metrics/ctx_loss_final,val_metrics/loss,train_metrics/feature_std_epoch,train_metrics/var_loss_trunk_epoch,train_metrics/ijepa_loss_trunk_epoch,train_metrics/ctx_loss_trunk_epoch,train_metrics/var_loss_final_epoch,train_metrics/ijepa_loss_final_epoch,train_metrics/ctx_loss_final_epoch,train_metrics/loss_epoch
1.0417397022247314,0.75390625,46.17742919921875,16.927013397216797,0.4765625,55.70681381225586,29.738733291625977,108.55905151367188,0.0006343283457681537,0.009999999776482582,6,2549,,,,,,,,,,,,,,,,
1.0679705142974854,0.74609375,46.045955657958984,16.999767303466797,0.4453125,56.900970458984375,31.846773147583008,109.83709716796875,0.0006467661587521434,0.009999999776482582,6,2599,,,,,,,,,,,,,,,,
1.0810916423797607,0.76953125,52.41392135620117,18.54529571533203,0.451171875,77.2996826171875,40.917694091796875,137.87164306640625,0.0006592039717361331,0.009999999776482582,6,2649,,,,,,,,,,,,,,,,
1.0985920429229736,0.76171875,51.820003509521484,18.2689151763916,0.421875,76.16217041015625,38.15923309326172,135.74905395507812,0.0006716417847201228,0.009999999776482582,6,2699,,,,,,,,,,,,,,,,
1.1120609045028687,0.75390625,51.33240509033203,17.271421432495117,0.439453125,80.27677917480469,43.321598052978516,139.87173461914062,0.0006840795977041125,0.009999999776482582,6,2749,,,,,,,,,,,,,,,,
1.1233189105987549,0.7421875,51.7535400390625,17.848247528076172,0.4453125,79.49969482421875,42.360286712646484,139.46505737304688,0.0006965174106881022,0.009999999776482582,6,2799,,,,,,,,,,,,,,,,
,,,,,,,,,,6,2813,1.2664217948913574,0.8135194182395935,58.45962142944336,22.82102394104004,0.5178533792495728,105.086669921875,70.9136962890625,175.8133544921875,,,,,,,,
,,,,,,,,,,6,2813,,,,,,,,,1.0694471597671509,0.7450345754623413,48.2880744934082,17.43806266784668,0.4494033753871918,64.99992370605469,35.42267990112305,120.6495132446289
1.1495802402496338,0.76171875,50.06294631958008,17.597820281982422,0.412109375,79.49628448486328,43.29222869873047,138.8517303466797,0.000708955223672092,0.009999999776482582,7,2849,,,,,,,,,,,,,,,,
1.1778241395950317,0.7578125,51.611324310302734,16.33521842956543,0.3984375,85.12258911132812,40.674285888671875,145.49142456054688,0.0007213930366560817,0.009999999776482582,7,2899,,,,,,,,,,,,,,,,
1.20635986328125,0.7578125,49.87890625,16.52813148498535,0.37890625,72.4351577758789,38.63917922973633,130.80642700195312,0.0007338308496400714,0.009999999776482582,7,2949,,,,,,,,,,,,,,,,
1.2200944423675537,0.76953125,50.83605194091797,17.198747634887695,0.3984375,71.23890686035156,39.94347381591797,130.8618927001953,0.0007462686626240611,0.009999999776482582,7,2999,,,,,,,,,,,,,,,,
1.2157700061798096,0.73828125,50.20782470703125,17.127338409423828,0.404296875,89.66006469726562,47.288509368896484,149.5992431640625,0.0007587064756080508,0.009999999776482582,7,3049,,,,,,,,,,,,,,,,
1.2284066677093506,0.7734375,50.6744384765625,16.710281372070312,0.40234375,81.02272033691406,42.82189178466797,140.81056213378906,0.0007711442885920405,0.009999999776482582,7,3099,,,,,,,,,,,,,,,,
1.2643742561340332,0.75390625,51.510169982910156,16.270084381103516,0.361328125,87.48548126220703,46.90896224975586,148.53475952148438,0.0007835821015760303,0.009999999776482582,7,3149,,,,,,,,,,,,,,,,
1.2776331901550293,0.72265625,48.07867431640625,15.826622009277344,0.330078125,79.86975860595703,41.973167419433594,136.7078094482422,0.00079601991456002,0.009999999776482582,7,3199,,,,,,,,,,,,,,,,
,,,,,,,,,,7,3215,1.3739732503890991,0.8357381820678711,56.940086364746094,22.504549026489258,0.4856754541397095,120.71886444091797,78.35841369628906,192.42872619628906,,,,,,,,
,,,,,,,,,,7,3215,,,,,,,,,1.211449384689331,0.7476387619972229,49.81448745727539,16.90879249572754,0.38587337732315063,81.91295623779297,43.628379821777344,140.9326171875
1.3050858974456787,0.75390625,51.22932052612305,16.898727416992188,0.36328125,90.09591674804688,48.721126556396484,152.285400390625,0.0008084577275440097,0.009999999776482582,8,3249,,,,,,,,,,,,,,,,
1.3177976608276367,0.73828125,50.87516784667969,15.409526824951172,0.326171875,94.22242736816406,44.40050506591797,155.13356018066406,0.0008208955405279994,0.009999999776482582,8,3299,,,,,,,,,,,,,,,,
1.3552486896514893,0.71484375,52.235107421875,15.025370597839355,0.287109375,106.64418029785156,54.366249084472656,170.28997802734375,0.0008333333535119891,0.009999999776482582,8,3349,,,,,,,,,,,,,,,,
1.3429656028747559,0.76953125,52.74785232543945,17.195228576660156,0.341796875,109.16908264160156,60.32379913330078,174.65611267089844,0.0008457711664959788,0.009999999776482582,8,3399,,,,,,,,,,,,,,,,
1.3629443645477295,0.7578125,50.8367919921875,15.770729064941406,0.306640625,106.65023040771484,51.067413330078125,168.5771942138672,0.0008582089794799685,0.009999999776482582,8,3449,,,,,,,,,,,,,,,,
1.3931357860565186,0.765625,54.333065032958984,16.463294982910156,0.2890625,120.17151641845703,63.87272644042969,187.60968017578125,0.0008706467924639583,0.009999999776482582,8,3499,,,,,,,,,,,,,,,,
1.399733066558838,0.77734375,55.26128387451172,15.57415771484375,0.30078125,119.65135955810547,56.60208511352539,186.8172149658203,0.000883084605447948,0.009999999776482582,8,3549,,,,,,,,,,,,,,,,
1.415482759475708,0.7578125,53.66244125366211,16.441972732543945,0.29296875,118.73189544677734,63.07405471801758,185.37252807617188,0.0008955223602242768,0.009999999776482582,8,3599,,,,,,,,,,,,,,,,
,,,,,,,,,,8,3617,1.4399360418319702,0.8011292219161987,55.4084587097168,18.27619171142578,0.37277811765670776,128.25787353515625,72.26615142822266,198.42164611816406,,,,,,,,
,,,,,,,,,,8,3617,,,,,,,,,1.3508005142211914,0.7519725561141968,50.43587112426758,15.972766876220703,0.32678404450416565,99.67632293701172,51.97938919067383,161.38385009765625
1.438384771347046,0.73046875,50.384002685546875,15.458057403564453,0.26953125,117.41778564453125,56.39310836791992,180.7769775390625,0.0009079601732082665,0.009999999776482582,9,3649,,,,,,,,,,,,,,,,
1.4387843608856201,0.7421875,52.784793853759766,16.019807815551758,0.271484375,115.32860565185547,59.31636047363281,181.68310546875,0.0009203979861922562,0.009999999776482582,9,3699,,,,,,,,,,,,,,,,
1.4824597835540771,0.76171875,50.07232666015625,16.724870681762695,0.259765625,116.44226837158203,58.72252655029297,180.1106414794922,0.0009328357991762459,0.009999999776482582,9,3749,,,,,,,,,,,,,,,,
1.4955708980560303,0.78515625,49.427268981933594,15.527626037597656,0.2734375,116.84178924560547,59.40622329711914,179.81661987304688,0.0009452736121602356,0.009999999776482582,9,3799,,,,,,,,,,,,,,,,
1.5150182247161865,0.7421875,49.29764175415039,14.856362342834473,0.2421875,112.1798324584961,56.40874481201172,174.33937072753906,0.0009577114251442254,0.009999999776482582,9,3849,,,,,,,,,,,,,,,,
1.5187413692474365,0.79296875,54.687355041503906,15.769309043884277,0.275390625,145.53968811035156,73.3623275756836,216.15066528320312,0.0009701492381282151,0.009999999776482582,9,3899,,,,,,,,,,,,,,,,
1.5351476669311523,0.7578125,49.68532180786133,16.028900146484375,0.2431640625,125.1058349609375,70.30762481689453,190.18154907226562,0.0009825871093198657,0.009999999776482582,9,3949,,,,,,,,,,,,,,,,
1.5566461086273193,0.78125,52.93364334106445,15.668839454650879,0.255859375,142.94154357910156,76.9142837524414,212.3428192138672,0.0009950249223038554,0.009999999776482582,9,3999,,,,,,,,,,,,,,,,
,,,,,,,,,,9,4019,1.5368129014968872,0.8278962969779968,56.080780029296875,17.193384170532227,0.3549247086048126,151.06387329101562,83.30482482910156,225.0771942138672,,,,,,,,
,,,,,,,,,,9,4019,,,,,,,,,1.4954971075057983,0.7627682089805603,50.91531753540039,15.718799591064453,0.26509785652160645,120.68511199951172,63.251670837402344,185.79006958007812
1.566096544265747,0.76171875,51.541465759277344,15.516153335571289,0.2470703125,144.6186981201172,73.34593200683594,213.46034240722656,0.0009999996483637346,0.009999999776482582,10,4049,,,,,,,,,,,,,,,,
1.6016979217529297,0.7578125,51.703102111816406,16.142671585083008,0.224609375,141.444091796875,75.21245574951172,210.8780517578125,0.0009999973905347455,0.009999999776482582,10,4099,,,,,,,,,,,,,,,,
1.6131343841552734,0.76171875,48.76164245605469,15.766885757446289,0.2265625,136.2710418701172,69.72980499267578,201.6953582763672,0.0009999930421329439,0.009999999776482582,10,4149,,,,,,,,,,,,,,,,
1.6270928382873535,0.75390625,48.50215148925781,15.159979820251465,0.2021484375,136.9095001220703,74.02651977539062,202.71856689453125,0.0009999866031765296,0.009999999776482582,10,4199,,,,,,,,,,,,,,,,
1.678195595741272,0.76953125,52.106414794921875,15.260272979736328,0.205078125,150.29147338867188,75.10176849365234,219.93887329101562,0.000999978073692452,0.009999999776482582,10,4249,,,,,,,,,,,,,,,,
1.6773605346679688,0.78125,50.96160888671875,15.237070083618164,0.2001953125,154.86473083496094,80.62110137939453,224.38177490234375,0.00099996745371641,0.009999999776482582,10,4299,,,,,,,,,,,,,,,,
1.6799371242523193,0.78125,54.67095947265625,15.013059616088867,0.181640625,159.07846069335938,82.00161743164062,232.4983367919922,0.000999954743292852,0.009999999776482582,10,4349,,,,,,,,,,,,,,,,
1.7129669189453125,0.7890625,53.13969039916992,15.337298393249512,0.1904296875,154.28858947753906,72.87875366210938,224.58071899414062,0.000999939942474975,0.009999999776482582,10,4399,,,,,,,,,,,,,,,,
,,,,,,,,,,10,4421,1.6735941171646118,0.8255959749221802,57.87738037109375,21.83738899230957,0.24574576318264008,205.394775390625,139.0062255859375,293.8315124511719,,,,,,,,
,,,,,,,,,,10,4421,,,,,,,,,1.6488873958587646,0.7723880410194397,51.46622848510742,15.22779655456543,0.20692922174930573,145.37515258789062,75.16987609863281,214.39358520507812
1.7382941246032715,0.78515625,53.62112045288086,15.359786987304688,0.1787109375,176.74977111816406,91.0206527709961,252.61083984375,0.0009999230513247266,0.009999999776482582,11,4449,,,,,,,,,,,,,,,,
1.7622400522232056,0.77734375,52.15009689331055,14.656307220458984,0.1591796875,161.0648956298828,80.28743743896484,233.1402587890625,0.0009999040699128015,0.009999999776482582,11,4499,,,,,,,,,,,,,,,,
1.758775234222412,0.7734375,50.64320373535156,14.50343132019043,0.1455078125,156.11817932128906,81.0233383178711,226.78567504882812,0.0009998829983186438,0.009999999776482582,11,4549,,,,,,,,,,,,,,,,
1.7874138355255127,0.7890625,51.55189895629883,14.388132095336914,0.1572265625,179.5249481201172,88.08114624023438,252.51699829101562,0.0009998598366304458,0.009999999776482582,11,4599,,,,,,,,,,,,,,,,
1.801586627960205,0.76171875,47.478572845458984,14.445810317993164,0.15625,151.51536560058594,78.21958923339844,218.4449920654297,0.000999834584945147,0.009999999776482582,11,4649,,,,,,,,,,,,,,,,
1.8110764026641846,0.7890625,54.63532638549805,14.694101333618164,0.158203125,188.65676879882812,86.19139099121094,264.4164733886719,0.000999807243368435,0.009999999776482582,11,4699,,,,,,,,,,,,,,,,
1.8227941989898682,0.78515625,51.49739456176758,14.592402458190918,0.146484375,180.21958923339844,89.62786865234375,253.49267578125,0.0009997778120147433,0.009999999776482582,11,4749,,,,,,,,,,,,,,,,
1.8385372161865234,0.765625,50.88243103027344,14.54574203491211,0.1484375,176.92974853515625,94.85554504394531,250.60650634765625,0.0009997462910072532,0.009999999776482582,11,4799,,,,,,,,,,,,,,,,
,,,,,,,,,,11,4823,1.7972670793533325,0.825805127620697,56.44304275512695,15.882477760314941,0.24368727207183838,194.78041076660156,100.40897369384766,275.5513000488281,,,,,,,,
,,,,,,,,,,11,4823,,,,,,,,,1.7892638444900513,0.7776644229888916,51.47087478637695,14.630208015441895,0.16017204523086548,170.4530487060547,85.8454818725586,242.95697021484375
1.8838746547698975,0.77734375,52.53538513183594,14.251705169677734,0.125,174.23753356933594,82.60128784179688,248.66006469726562,0.0009997126804778907,0.009999999776482582,12,4849,,,,,,,,,,,,,,,,
1.867016077041626,0.78125,50.21055221557617,14.800161361694336,0.140625,194.522705078125,102.37751770019531,271.04364013671875,0.000999676980567328,0.009999999776482582,12,4899,,,,,,,,,,,,,,,,
1.8887070417404175,0.78515625,51.43949890136719,14.757827758789062,0.126953125,202.2264404296875,97.15987396240234,278.8268737792969,0.0009996391914249819,0.009999999776482582,12,4949,,,,,,,,,,,,,,,,
1.8995611667633057,0.80078125,56.41632080078125,13.922086715698242,0.1357421875,211.1509552001953,97.30412292480469,292.6028137207031,0.000999599313209013,0.009999999776482582,12,4999,,,,,,,,,,,,,,,,
1.8904657363891602,0.78125,51.80299758911133,14.138496398925781,0.130859375,198.13400268554688,95.10479736328125,274.51849365234375,0.0009995573460863261,0.009999999776482582,12,5049,,,,,,,,,,,,,,,,
1.9290987253189087,0.78515625,55.42633056640625,14.461446762084961,0.119140625,206.88404846191406,98.38804626464844,287.6654052734375,0.000999513290232568,0.009999999776482582,12,5099,,,,,,,,,,,,,,,,
1.9505716562271118,0.7734375,52.860260009765625,13.362703323364258,0.1123046875,204.8573760986328,104.86164093017578,284.2186584472656,0.0009994671458321285,0.009999999776482582,12,5149,,,,,,,,,,,,,,,,
1.9724540710449219,0.77734375,52.149131774902344,13.6943941116333,0.09326171875,198.08294677734375,94.17975616455078,274.47540283203125,0.0009994189130781376,0.009999999776482582,12,5199,,,,,,,,,,,,,,,,
,,,,,,,,,,12,5225,1.8776206970214844,0.8438414931297302,55.146080017089844,15.202092170715332,0.2396160066127777,222.43699645996094,117.92694091796875,307.51116943359375,,,,,,,,
,,,,,,,,,,12,5225,,,,,,,,,1.9126548767089844,0.7827172875404358,51.98493194580078,14.18845272064209,0.12505708634853363,197.8929443359375,97.05610656738281,274.8887023925781
1.9740269184112549,0.80078125,54.235008239746094,13.52839469909668,0.11669921875,209.82017517089844,101.27532196044922,291.76019287109375,0.0009993685921724667,0.009999999776482582,13,5249,,,,,,,,,,,,,,,,
1.9897595643997192,0.78125,52.96495819091797,13.681071281433105,0.08642578125,223.45782470703125,101.96420288085938,304.27435302734375,0.0009993161833257264,0.009999999776482582,13,5299,,,,,,,,,,,,,,,,
1.995802640914917,0.79296875,54.31776809692383,14.038496017456055,0.095703125,224.50413513183594,105.84793853759766,307.68408203125,0.0009992616867572665,0.009999999776482582,13,5349,,,,,,,,,,,,,,,,
2.0034873485565186,0.7734375,49.71665573120117,13.180031776428223,0.091796875,207.78233337402344,96.65890502929688,283.9933166503906,0.0009992051026951742,0.009999999776482582,13,5399,,,,,,,,,,,,,,,,
