train_metrics/feature_std_step,train_metrics/ijepa_loss_trunk_step,train_metrics/ctx_loss_trunk_step,train_metrics/ijepa_loss_final_step,train_metrics/ctx_loss_final_step,train_metrics/loss_step,train_metrics/lr,train_metrics/wd,epoch,step,val_metrics/feature_std,val_metrics/ijepa_loss_trunk,val_metrics/ctx_loss_trunk,val_metrics/ijepa_loss_final,val_metrics/ctx_loss_final,val_metrics/loss,train_metrics/feature_std_epoch,train_metrics/ijepa_loss_trunk_epoch,train_metrics/ctx_loss_trunk_epoch,train_metrics/ijepa_loss_final_epoch,train_metrics/ctx_loss_final_epoch,train_metrics/loss_epoch
0.17787736654281616,0.30280131101608276,0.10141811519861221,0.029392117634415627,0.01761009357869625,0.39170753955841064,0.0013578525904809097,0.009999999776482582,48,28649,,,,,,,,,,,,
0.18178139626979828,0.20579195022583008,0.1706864833831787,0.029949426651000977,0.02799885720014572,0.33508405089378357,0.0013572461142347828,0.009999999776482582,48,28699,,,,,,,,,,,,
0.1785692572593689,0.300041526556015,0.10182508081197739,0.02931692637503147,0.01787407509982586,0.38920801877975464,0.0013566384831639033,0.009999999776482582,48,28749,,,,,,,,,,,,
0.1799585521221161,0.31972581148147583,0.10499934107065201,0.029370194301009178,0.017961466684937477,0.4105764329433441,0.0013560296984252563,0.009999999776482582,48,28799,,,,,,,,,,,,
0.18102434277534485,0.31810691952705383,0.10460391640663147,0.034808769822120667,0.021755753085017204,0.4160955548286438,0.0013554197611780252,0.009999999776482582,48,28849,,,,,,,,,,,,
0.17814457416534424,0.3111266791820526,0.10584912449121475,0.03166904300451279,0.019800879061222076,0.4056207239627838,0.0013548086725835864,0.009999999776482582,48,28899,,,,,,,,,,,,
0.17722371220588684,0.20086361467838287,0.16694588959217072,0.02988458052277565,0.028309427201747894,0.3283758759498596,0.001354196433805509,0.009999999776482582,48,28949,,,,,,,,,,,,
0.17923355102539062,0.200251966714859,0.1660260409116745,0.0291290320456028,0.027464037761092186,0.3261260390281677,0.0013535830460095527,0.009999999776482582,48,28999,,,,,,,,,,,,
0.18078798055648804,0.3021603524684906,0.09980791062116623,0.028146671131253242,0.016313521191477776,0.38836774230003357,0.0013529685103636651,0.009999999776482582,48,29049,,,,,,,,,,,,
0.17911142110824585,0.3105247914791107,0.10474976152181625,0.02848762460052967,0.018112050369381905,0.40044331550598145,0.0013523528280379778,0.009999999776482582,48,29099,,,,,,,,,,,,
0.1760633885860443,0.33053991198539734,0.10498146712779999,0.030658502131700516,0.01894374005496502,0.42316102981567383,0.0013517360002048078,0.009999999776482582,48,29149,,,,,,,,,,,,
0.18015453219413757,0.3104291260242462,0.10314975678920746,0.02966129034757614,0.018155423924326897,0.4007430076599121,0.0013511180280386525,0.009999999776482582,48,29199,,,,,,,,,,,,
,,,,,,,,48,29203,0.15840281546115875,0.33126404881477356,0.13047735393047333,0.03888406231999397,0.029115136712789536,0.449944406747818,,,,,,
,,,,,,,,48,29203,,,,,,,0.17925512790679932,0.28402379155158997,0.1201891303062439,0.030899008736014366,0.02146991528570652,0.3857519030570984
0.17976167798042297,0.3100374937057495,0.10478942841291428,0.029284849762916565,0.017109626904129982,0.40027186274528503,0.0013504989127161875,0.009999999776482582,49,29249,,,,,,,,,,,,
0.17963667213916779,0.30492648482322693,0.10146139562129974,0.031223099678754807,0.01862441934645176,0.3961924910545349,0.0013498786554162659,0.009999999776482582,49,29299,,,,,,,,,,,,
